id;author;author_name;tk_id;views;hearts;comments;shares;created_date;tags;duration;music;music_url;post_url;local_download_path;local_edit_path;claimed;uploaded;last_update;is_downloaded
@robbyandpenny_6970834846121774341;robbyandpenny;;;15.2;0;0;0;0;robbyandpenny|tutorial|fruitninja|foryoupage;18;original sound;;https://tiktok.com/@robbyandpenny/video/6970834846121774341;/content/drive/MyDrive/tk100mil/storage/downloads/@robbyandpenny_6970834846121774341.mp4;;0;0;22-06-2021T10:19:33;0
@espn_6967168343581183238;espn;;;11.4;0;0;0;0;espn|skate|skateboarding;10;original sound;;https://tiktok.com/@espn/video/6967168343581183238;/content/drive/MyDrive/tk100mil/storage/downloads/@espn_6967168343581183238.mp4;;0;0;22-06-2021T10:19:34;0
@vet.crew_6970711188984433926;vet.crew;;;24.7;0;0;0;0;vet.crew|_2_|Animals|Nature|Vet|Monkey;15;_3_"N_1 _2N_;;https://tiktok.com/@vet.crew/video/6970711188984433926;/content/drive/MyDrive/tk100mil/storage/downloads/@vet.crew_6970711188984433926.mp4;;0;1;01-07-2021T00:49:09;0
@hunt.wang_6974561533619735813;hunt.wang;;;15.0;0;0;0;0;hunt.wang|fyp|cleaningtiktok|foryoupage|foryou|clean;10;original sound;;https://tiktok.com/@hunt.wang/video/6974561533619735813;/content/drive/MyDrive/tk100mil/storage/downloads/@hunt.wang_6974561533619735813.mp4;;0;0;22-06-2021T10:19:35;0
@christopherxbush_6974256137076018438;christopherxbush;;;13.8;0;0;0;0;christopherxbush|;58;original sound;;https://tiktok.com/@christopherxbush/video/6974256137076018438;/content/drive/MyDrive/tk100mil/storage/downloads/@christopherxbush_6974256137076018438.mp4;;0;0;22-06-2021T10:19:36;0
@walkoffworl_6967107743412931846;walkoffworld;;;15.1;0;0;0;0;walkoffworld|fyp|foryou|baseball;14;a m a r i;;https://tiktok.com/@walkoffworld/video/6967107743412931846;/content/drive/MyDrive/tk100mil/storage/downloads/@walkoffworl_6967107743412931846.mp4;;0;0;22-06-2021T10:19:37;0
@jeffmackdesigns_6975094508312743173;jeffmackdesigns;;;12.6;0;0;0;0;jeffmackdesigns|snake|epoxy|fyp|craft|diy;14;Snakes;;https://tiktok.com/@jeffmackdesigns/video/6975094508312743173;/content/drive/MyDrive/tk100mil/storage/downloads/@jeffmackdesigns_6975094508312743173.mp4;;0;0;22-06-2021T10:19:38;0
@thep00lguy_6958837722614107397;thep00lguy;;;108.2;0;0;0;0;thep00lguy|thep00lguy|hollayaboy|satisfying|cleantok|asmr|learnontiktok;52;original sound;;https://tiktok.com/@thep00lguy/video/6958837722614107397;/content/drive/MyDrive/tk100mil/storage/downloads/@thep00lguy_6958837722614107397.mp4;;0;1;23-06-2021T03:37:27;0
@seasir2_6966752955416595718;seasir2;;;11.8;0;0;0;0;seasir2|strange|fyp|foryou;12;Omg;;https://tiktok.com/@seasir2/video/6966752955416595718;/content/drive/MyDrive/tk100mil/storage/downloads/@seasir2_6966752955416595718.mp4;;0;0;22-06-2021T10:19:40;0
@jojoandkell_6971185453877792006;jojoandkell;;;13.4;0;0;0;0;jojoandkell|fyp|prank;46;original sound;;https://tiktok.com/@jojoandkell/video/6971185453877792006;/content/drive/MyDrive/tk100mil/storage/downloads/@jojoandkell_6971185453877792006.mp4;;0;0;22-06-2021T10:19:41;0
@ohhyoubetch_6969679508446252293;ohhyoubetcha;;;10.3;0;0;0;0;ohhyoubetcha|;52;original sound;;https://tiktok.com/@ohhyoubetcha/video/6969679508446252293;/content/drive/MyDrive/tk100mil/storage/downloads/@ohhyoubetch_6969679508446252293.mp4;;0;0;22-06-2021T10:19:43;0
@annamariapdtk_6964480182572813574;annamariapdtk;;;10.8;0;0;0;0;annamariapdtk|Pregnant|pregnancy|thirdtrimester|JustVibing|no|fyp|foryou;11;original sound;;https://tiktok.com/@annamariapdtk/video/6964480182572813574;/content/drive/MyDrive/tk100mil/storage/downloads/@annamariapdtk_6964480182572813574.mp4;;0;0;22-06-2021T10:19:44;0
@.stillhotandsexc_6969747723134192902;.stillhotandsexc;;;20.2;0;0;0;0;.stillhotandsexc|foryou|fyp_;26;happier;;https://tiktok.com/@.stillhotandsexc/video/6969747723134192902;/content/drive/MyDrive/tk100mil/storage/downloads/@.stillhotandsexc_6969747723134192902.mp4;;1;0;30-06-2021T08:29:28;0
@marcusantonyy_6965644653337054469;marcusantonyy;;;23.1;0;0;0;0;marcusantonyy|meme|funny|fyp|fyp_viral|politics;8;Sure Thing (cover version);;https://tiktok.com/@marcusantonyy/video/6965644653337054469;/content/drive/MyDrive/tk100mil/storage/downloads/@marcusantonyy_6965644653337054469.mp4;;0;1;01-07-2021T00:49:09;0
@3dshan_6968953665830931717;3dshane;;;16.5;0;0;0;0;3dshane|ad|bmw|BornElectric|oddlysatisfying|animation|carsoftiktok;13;original sound;;https://tiktok.com/@3dshane/video/6968953665830931717;/content/drive/MyDrive/tk100mil/storage/downloads/@3dshan_6968953665830931717.mp4;;0;0;22-06-2021T10:19:46;0
@juliusdein_6958282906712165637;juliusdein;;;43.0;0;0;0;0;juliusdein|;10;original sound;;https://tiktok.com/@juliusdein/video/6958282906712165637;/content/drive/MyDrive/tk100mil/storage/downloads/@juliusdein_6958282906712165637.mp4;;0;1;26-06-2021T11:01:20;0
@justinmauric_6970396412437662981;justinmauricee;;;12.3;0;0;0;0;justinmauricee|viral|foryoupage|justinmauricee|popsmoke;9;original sound;;https://tiktok.com/@justinmauricee/video/6970396412437662981;/content/drive/MyDrive/tk100mil/storage/downloads/@justinmauric_6970396412437662981.mp4;;0;0;22-06-2021T10:19:48;0
@officialmuslimamerican_6965977045926956293;officialmuslimamerican;;;14.7;0;0;0;0;officialmuslimamerican|themuslimamerican|itstimetoeat|lunch|ostrichegg;57;original sound;;https://tiktok.com/@officialmuslimamerican/video/6965977045926956293;/content/drive/MyDrive/tk100mil/storage/downloads/@officialmuslimamerican_6965977045926956293.mp4;;0;0;22-06-2021T10:19:49;0
@frankfortvetclinic_6943685161405943045;frankfortvetclinic;;;32.7;0;0;0;0;frankfortvetclinic|fyp|vet|veterinarian|removal|vettok|vettech|viral|BB|surgery;59;original sound;;https://tiktok.com/@frankfortvetclinic/video/6943685161405943045;/content/drive/MyDrive/tk100mil/storage/downloads/@frankfortvetclinic_6943685161405943045.mp4;;0;1;26-06-2021T11:01:20;0
@autismandy_6973087937172950278;autismandy;;;11.8;0;0;0;0;autismandy|weddings|wedding;39;original sound;;https://tiktok.com/@autismandy/video/6973087937172950278;/content/drive/MyDrive/tk100mil/storage/downloads/@autismandy_6973087937172950278.mp4;;0;0;22-06-2021T10:19:50;0
@alejandraspooks_6966476566067039494;alejandraspooks;;;11.0;0;0;0;0;alejandraspooks|glitchinthematrix|scary|trending|xyzbca|viral|ConjuringHorror;20;Amityville Horror - Scary Halloween Sound Effects;;https://tiktok.com/@alejandraspooks/video/6966476566067039494;/content/drive/MyDrive/tk100mil/storage/downloads/@alejandraspooks_6966476566067039494.mp4;;0;0;22-06-2021T10:19:51;0
@jasoncostc_6965579266192870661;jasoncostco;;;12.4;0;0;0;0;jasoncostco|asmr|satisfyingvideo|relaxingvideos|fyp|concretecurb|mowcurb|reveal|landscapecurb;70;original sound;;https://tiktok.com/@jasoncostco/video/6965579266192870661;/content/drive/MyDrive/tk100mil/storage/downloads/@jasoncostc_6965579266192870661.mp4;;0;0;22-06-2021T10:19:52;0
@tatesweatt1_6968831715812887813;tatesweatt1;;;18.0;0;0;0;0;tatesweatt1|;13;original sound;;https://tiktok.com/@tatesweatt1/video/6968831715812887813;/content/drive/MyDrive/tk100mil/storage/downloads/@tatesweatt1_6968831715812887813.mp4;;0;0;22-06-2021T10:19:53;0
@alz.asmr_6968657387502947590;alz.asmr;;;16.7;0;0;0;0;alz.asmr|tutorials|gymchalk|asmr|HoldMyMilk|dyedgymchalk;51;original sound;;https://tiktok.com/@alz.asmr/video/6968657387502947590;/content/drive/MyDrive/tk100mil/storage/downloads/@alz.asmr_6968657387502947590.mp4;;0;0;22-06-2021T10:19:54;0
@gatorchris1_6967107070478814470;gatorchris1;;;10.0;0;0;0;0;gatorchris1|gator|alligator|animals|florida;118;original sound;;https://tiktok.com/@gatorchris1/video/6967107070478814470;/content/drive/MyDrive/tk100mil/storage/downloads/@gatorchris1_6967107070478814470.mp4;;0;0;22-06-2021T10:19:55;0
@_kayf3_6972100631200943361;_kayf3;;;20.5;0;0;0;0;_kayf3|fyp;14;Noldu S_oldu;;https://tiktok.com/@_kayf3/video/6972100631200943361;/content/drive/MyDrive/tk100mil/storage/downloads/@_kayf3_6972100631200943361.mp4;;0;0;22-06-2021T10:19:56;0
@sand.tagious_6973341204813466885;sand.tagious;;;23.6;0;0;0;0;sand.tagious|asmr|fyp|satisfying;25;original sound;;https://tiktok.com/@sand.tagious/video/6973341204813466885;/content/drive/MyDrive/tk100mil/storage/downloads/@sand.tagious_6973341204813466885.mp4;;0;1;30-06-2021T08:29:28;0
@wildlifeobservatory_6971439218367139077;wildlifeobservatory;;;10.7;0;0;0;0;wildlifeobservatory|animals|wild|cheetah|sound|fyp;8;original sound;;https://tiktok.com/@wildlifeobservatory/video/6971439218367139077;/content/drive/MyDrive/tk100mil/storage/downloads/@wildlifeobservatory_6971439218367139077.mp4;;0;0;22-06-2021T10:19:57;0
@urbantheory__6963262653355658501;urbantheory_;;;175.3;0;0;0;0;urbantheory_|vudieuchatthit|urban|urbantheory|tutting|trend|geometry|art;12;V iu Cht Tht (Chopping Dance);;https://tiktok.com/@urbantheory_/video/6963262653355658501;/content/drive/MyDrive/tk100mil/storage/downloads/@urbantheory__6963262653355658501.mp4;;1;1;29-06-2021T10:29:57;0
@newuk001_6966184608635424006;newuk001;;;87.5;0;0;0;0;newuk001|Shooting|Tips|foryou|viral|fyp;17;original sound;;https://tiktok.com/@newuk001/video/6966184608635424006;/content/drive/MyDrive/tk100mil/storage/downloads/@newuk001_6966184608635424006.mp4;;0;1;29-06-2021T10:29:57;0
@khaby.lame_6965122051178892549;khaby.lame;;;166.1;0;0;0;0;khaby.lame|tiktoklearnfromkhabylearnfromkhaby;11;Steven Universe;;https://tiktok.com/@khaby.lame/video/6965122051178892549;/content/drive/MyDrive/tk100mil/storage/downloads/@khaby.lame_6965122051178892549.mp4;;0;1;01-07-2021T00:49:09;0
@saru3434_6972896428242767106;saru3434;;;55.9;0;0;0;0;saru3434|;11;original sound;;https://tiktok.com/@saru3434/video/6972896428242767106;/content/drive/MyDrive/tk100mil/storage/downloads/@saru3434_6972896428242767106.mp4;;0;1;30-06-2021T08:29:28;0
@khaby.lame_6961405079870115077;khaby.lame;;;239.6;0;0;0;0;khaby.lame|LearnWithTikTok|ImparaConTikTok;25;suono originale;;https://tiktok.com/@khaby.lame/video/6961405079870115077;/content/drive/MyDrive/tk100mil/storage/downloads/@khaby.lame_6961405079870115077.mp4;;1;1;29-06-2021T10:29:57;0
@realtestworld_6972203237847862534;realtestworld;;;132.6;0;0;0;0;realtestworld|learnontiktok;37;original sound;;https://tiktok.com/@realtestworld/video/6972203237847862534;/content/drive/MyDrive/tk100mil/storage/downloads/@realtestworld_6972203237847862534.mp4;;1;1;29-06-2021T10:30:09;0
@bestofvogue_6967052363882368262;bestofvogue;;;113.8;0;0;0;0;bestofvogue|voguing|vogue|voguedance|ballroom|ballroomscene;20;Shes having BABIES;;https://tiktok.com/@bestofvogue/video/6967052363882368262;/content/drive/MyDrive/tk100mil/storage/downloads/@bestofvogue_6967052363882368262.mp4;;0;1;29-06-2021T10:30:00;0
@youneszarou_6967302154541403398;youneszarou;;;139.9;0;0;0;0;youneszarou|yzfamily|tutorial|fyp|frdich|foryoupage;12;Cradles;;https://tiktok.com/@youneszarou/video/6967302154541403398;/content/drive/MyDrive/tk100mil/storage/downloads/@youneszarou_6967302154541403398.mp4;;0;1;29-06-2021T10:30:15;0
@shortestblockbusters_6969272269503827202;shortestblockbusters;;;164.1;0;0;0;0;shortestblockbusters|;8;original sound;;https://tiktok.com/@shortestblockbusters/video/6969272269503827202;/content/drive/MyDrive/tk100mil/storage/downloads/@shortestblockbusters_6969272269503827202.mp4;;0;1;29-06-2021T10:29:57;0
@kargal.ae_6966998214394383617;kargal.ae;;;65.7;0;0;0;0;kargal.ae|;8;Plane Crash Terror;;https://tiktok.com/@kargal.ae/video/6966998214394383617;/content/drive/MyDrive/tk100mil/storage/downloads/@kargal.ae_6966998214394383617.mp4;;0;1;29-06-2021T10:29:59;0
@landonscherr_6959572548900179206;landonscherr;;;82.3;0;0;0;0;landonscherr|drink|chimp|monkey|fyp;19;Kiss Me More (feat. SZA);;https://tiktok.com/@landonscherr/video/6959572548900179206;/content/drive/MyDrive/tk100mil/storage/downloads/@landonscherr_6959572548900179206.mp4;;1;1;29-06-2021T10:26:38;0
@decompressionset_6961186818909801734;decompressionset;;;63.8;0;0;0;0;decompressionset|slimes|foryou|fyp|fyp;14;original sound - alsa;;https://tiktok.com/@decompressionset/video/6961186818909801734;/content/drive/MyDrive/tk100mil/storage/downloads/@decompressionset_6961186818909801734.mp4;;0;1;29-06-2021T10:25:51;0
@nurzhan_71_6964325883557596417;nurzhan_71;;;54.3;0;0;0;0;nurzhan_71||;6;Lazy Sunday;;https://tiktok.com/@nurzhan_71/video/6964325883557596417;/content/drive/MyDrive/tk100mil/storage/downloads/@nurzhan_71_6964325883557596417.mp4;;0;1;26-06-2021T01:02:33;0
@ahmed__art_6967673966777371909;ahmed__art;;;57.9;0;0;0;0;ahmed__art|drawinglove|logolove|logoforyou|logo|typographyart|drawart|drawart;10;Love Me Like You Do;;https://tiktok.com/@ahmed__art/video/6967673966777371909;/content/drive/MyDrive/tk100mil/storage/downloads/@ahmed__art_6967673966777371909.mp4;;1;1;29-06-2021T10:30:01;0
@fun_toys_yiwu_6967265514766814470;fun_toys_yiwu;;;182.8;0;0;0;0;fun_toys_yiwu|toyfuntoyschild;12;original sound;;https://tiktok.com/@fun_toys_yiwu/video/6967265514766814470;/content/drive/MyDrive/tk100mil/storage/downloads/@fun_toys_yiwu_6967265514766814470.mp4;;0;0;29-06-2021T10:30:00;0
@l0brixtondiaz_6962848392498236677;l0brixtondiaz;;;54.0;0;0;0;0;l0brixtondiaz|music;10;original sound - l0brixtondiaz;;https://tiktok.com/@l0brixtondiaz/video/6962848392498236677;/content/drive/MyDrive/tk100mil/storage/downloads/@l0brixtondiaz_6962848392498236677.mp4;;0;1;29-06-2021T10:25:15;0
@jelina789_6963453404890926337;jelina789;;;71.0;0;0;0;0;jelina789|jelina|keepsupportinglove|foryoupage|Comedyviral___video;15;original sound;;https://tiktok.com/@jelina789/video/6963453404890926337;/content/drive/MyDrive/tk100mil/storage/downloads/@jelina789_6963453404890926337.mp4;;0;1;29-06-2021T10:30:01;0
@pythoncoun_6970270888348372230;pythoncoun;;;67.0;0;0;0;0;pythoncoun|tiktok|whale;12;original sound;;https://tiktok.com/@pythoncoun/video/6970270888348372230;/content/drive/MyDrive/tk100mil/storage/downloads/@pythoncoun_6970270888348372230.mp4;;0;0;29-06-2021T10:25:43;0
@saidjafarr_6964089390213664002;saidjafarr;;;116.5;0;0;0;0;saidjafarr|saidjafarr|reaction|foryou|prank|;14; - ();;https://tiktok.com/@saidjafarr/video/6964089390213664002;/content/drive/MyDrive/tk100mil/storage/downloads/@saidjafarr_6964089390213664002.mp4;;1;1;29-06-2021T10:30:29;0
@pearl66880_6951744539677838598;pearl66880;;;57.8;0;0;0;0;pearl66880|pearl;21;MONTERO (Call Me By Your Name);;https://tiktok.com/@pearl66880/video/6951744539677838598;/content/drive/MyDrive/tk100mil/storage/downloads/@pearl66880_6951744539677838598.mp4;;1;1;29-06-2021T10:30:03;0
@arslanshaukat43_6967801696559025414;arslanshaukat43;;;106.1;0;0;0;0;arslanshaukat43|foru|pimple|spot|mole|removal|muhammadirfan934|remove|fp;9;original sound;;https://tiktok.com/@arslanshaukat43/video/6967801696559025414;/content/drive/MyDrive/tk100mil/storage/downloads/@arslanshaukat43_6967801696559025414.mp4;;0;1;29-06-2021T10:30:09;0
@barbielove709_6961794787154431238;barbielove709;;;95.1;0;0;0;0;barbielove709|toy|barbie|fyp;39;original sound;;https://tiktok.com/@barbielove709/video/6961794787154431238;/content/drive/MyDrive/tk100mil/storage/downloads/@barbielove709_6961794787154431238.mp4;;0;1;26-06-2021T01:02:33;0
@krysandkareem_6948059880607485189;krysandkareem;;;96.4;0;0;0;0;krysandkareem|fyp|family|marriedcouple;11;Monster;;https://tiktok.com/@krysandkareem/video/6948059880607485189;/content/drive/MyDrive/tk100mil/storage/downloads/@krysandkareem_6948059880607485189.mp4;;0;1;01-07-2021T00:49:09;0
@pythoncoun_6965116468744785157;pythoncoun;;;53.8;0;0;0;0;pythoncoun|tiktok|whale;11;original sound;;https://tiktok.com/@pythoncoun/video/6965116468744785157;/content/drive/MyDrive/tk100mil/storage/downloads/@pythoncoun_6965116468744785157.mp4;;0;1;29-06-2021T10:25:09;0
@ryranthe1st_6960880389275585798;ryranthe1st;;;104.9;0;0;0;0;ryranthe1st|shark|fishing|seashantytiktok|comercialfishing|boat|newengland|lifeatsea|fyp;34;Fish in the Sea;;https://tiktok.com/@ryranthe1st/video/6960880389275585798;/content/drive/MyDrive/tk100mil/storage/downloads/@ryranthe1st_6960880389275585798.mp4;;0;1;29-06-2021T10:25:53;0
@graypo0_6968531652368780549;graypo0;;;84.2;0;0;0;0;graypo0|fishing|outdoors|fish|fyp|foryou|tiktok;13;Nature Sounds;;https://tiktok.com/@graypo0/video/6968531652368780549;/content/drive/MyDrive/tk100mil/storage/downloads/@graypo0_6968531652368780549.mp4;;0;0;25-06-2021T07:27:42;0
@successful_den_6974351981959843074;successful_den;;;97.4;0;0;0;0;successful_den|socialexperiment|trash|iphone|metro|successful_den|good;33;original sound;;https://tiktok.com/@successful_den/video/6974351981959843074;/content/drive/MyDrive/tk100mil/storage/downloads/@successful_den_6974351981959843074.mp4;;0;1;29-06-2021T10:25:07;0
@j_tocci_6949709939552029958;j_tocci;;;114.3;0;0;0;0;j_tocci|MiniJulio|Julio|Frog|JustAddBriskZero|AerieREAL;10;Day 'n' Nite;;https://tiktok.com/@j_tocci/video/6949709939552029958;/content/drive/MyDrive/tk100mil/storage/downloads/@j_tocci_6949709939552029958.mp4;;0;1;29-06-2021T10:26:05;0
@khaby.lame_6968828178638851334;khaby.lame;;;97.2;0;0;0;0;khaby.lame|ImparaConTikTok|LearnWithTikTok;26;suono originale;;https://tiktok.com/@khaby.lame/video/6968828178638851334;/content/drive/MyDrive/tk100mil/storage/downloads/@khaby.lame_6968828178638851334.mp4;;0;1;29-06-2021T10:30:14;0
@khaby.lame_6972918015830576390;khaby.lame;;;95.3;0;0;0;0;khaby.lame|LearnWithTikTok;23;suono originale;;https://tiktok.com/@khaby.lame/video/6972918015830576390;/content/drive/MyDrive/tk100mil/storage/downloads/@khaby.lame_6972918015830576390.mp4;;0;1;29-06-2021T10:29:58;0
@cs99tv_6958560578390609157;cs99tv;;;75.5;0;0;0;0;cs99tv|foryou|fyp|foryoupage|trending|viral|tennis|football|tictactoe|challenge|sports|funny;23;original sound;;https://tiktok.com/@cs99tv/video/6958560578390609157;/content/drive/MyDrive/tk100mil/storage/downloads/@cs99tv_6958560578390609157.mp4;;0;1;29-06-2021T10:28:50;0
@khaby.lame_6971795480774708485;khaby.lame;;;218.6;0;0;0;0;khaby.lame|learnfromkhaby|LearnWithTikTok|ImparaConTikTok;17;suono originale;;https://tiktok.com/@khaby.lame/video/6971795480774708485;/content/drive/MyDrive/tk100mil/storage/downloads/@khaby.lame_6971795480774708485.mp4;;0;1;29-06-2021T10:30:32;0
@alexajanestudios_6947462195659738374;alexajanestudios;;;76.1;0;0;0;0;alexajanestudios|asmr|satisfying|oddlysatisfying|relax;38;original sound;;https://tiktok.com/@alexajanestudios/video/6947462195659738374;/content/drive/MyDrive/tk100mil/storage/downloads/@alexajanestudios_6947462195659738374.mp4;;0;0;29-06-2021T10:24:40;0
@mehdi_10_amri_6952578273851460870;mehdi_10_amri;;;75.8;0;0;0;0;mehdi_10_amri|pourtoi|sugarcrash|bxl|bruxelle;19;SugarCrash!;;https://tiktok.com/@mehdi_10_amri/video/6952578273851460870;/content/drive/MyDrive/tk100mil/storage/downloads/@mehdi_10_amri_6952578273851460870.mp4;;1;1;29-06-2021T10:30:07;0
@bellapoarch_6967046397321301253;bellapoarch;;;69.2;0;0;0;0;bellapoarch|;11;build a btch;;https://tiktok.com/@bellapoarch/video/6967046397321301253;/content/drive/MyDrive/tk100mil/storage/downloads/@bellapoarch_6967046397321301253.mp4;;0;1;29-06-2021T10:28:03;0
@scottsreality_6958156477320269062;scottsreality;;;141.7;0;0;0;0;scottsreality|;21;SugarCrash!;;https://tiktok.com/@scottsreality/video/6958156477320269062;/content/drive/MyDrive/tk100mil/storage/downloads/@scottsreality_6958156477320269062.mp4;;0;1;29-06-2021T10:24:56;0
@supremecuriosity_6964500623408614662;supremecuriosity;;;63.3;0;0;0;0;supremecuriosity|stitch|foryou|baby|cheese;11;original sound;;https://tiktok.com/@supremecuriosity/video/6964500623408614662;/content/drive/MyDrive/tk100mil/storage/downloads/@supremecuriosity_6964500623408614662.mp4;;0;1;01-07-2021T00:49:09;0
@mackenziesol_6963692819991006470;mackenziesol;;;107.6;0;0;0;0;mackenziesol|;12;Roses (Imanbek Remix);;https://tiktok.com/@mackenziesol/video/6963692819991006470;/content/drive/MyDrive/tk100mil/storage/downloads/@mackenziesol_6963692819991006470.mp4;;0;1;01-07-2021T00:49:09;0
@zachking_6946571655263161605;zachking;;;99.5;0;0;0;0;zachking|behindthescenes;14;original sound;;https://tiktok.com/@zachking/video/6946571655263161605;/content/drive/MyDrive/tk100mil/storage/downloads/@zachking_6946571655263161605.mp4;;0;1;29-06-2021T10:27:34;0
@jojothejetplane_6971935556041198854;jojothejetplane;;;99.8;0;0;0;0;jojothejetplane|;45;original sound;;https://tiktok.com/@jojothejetplane/video/6971935556041198854;/content/drive/MyDrive/tk100mil/storage/downloads/@jojothejetplane_6971935556041198854.mp4;;0;1;30-06-2021T08:29:28;0
@jayprehistoricpets_6944323404954619142;jayprehistoricpets;;;95.7;0;0;0;0;jayprehistoricpets|crocodile|australia|animals;11;Astronaut In The Ocean;;https://tiktok.com/@jayprehistoricpets/video/6944323404954619142;/content/drive/MyDrive/tk100mil/storage/downloads/@jayprehistoricpets_6944323404954619142.mp4;;1;1;26-06-2021T11:01:20;0
@pimplepom_6967088732465794310;pimplepom;;;90.2;0;0;0;0;pimplepom|tiktokbonus|pimple|pelosencarnados;58;Aesthetic;;https://tiktok.com/@pimplepom/video/6967088732465794310;/content/drive/MyDrive/tk100mil/storage/downloads/@pimplepom_6967088732465794310.mp4;;0;1;29-06-2021T10:25:44;0
@rizky_aa_chanelyotube_6952793648014626049;rizky_aa_chanelyotube;;;56.8;0;0;0;0;rizky_aa_chanelyotube|tipsmakanan101|kulinerramadan|foryoupage|fypdong|tiktokbertualangrasa|;29;original sound - RIZKY AA;;https://tiktok.com/@rizky_aa_chanelyotube/video/6952793648014626049;/content/drive/MyDrive/tk100mil/storage/downloads/@rizky_aa_chanelyotube_6952793648014626049.mp4;;0;1;01-07-2021T00:49:09;0
@jtklaurens_6968981213121924357;jtklaurens;;;67.5;0;0;0;0;jtklaurens|police|policeoftiktok|foryou;8;Ha Ha Ha;;https://tiktok.com/@jtklaurens/video/6968981213121924357;/content/drive/MyDrive/tk100mil/storage/downloads/@jtklaurens_6968981213121924357.mp4;;0;1;29-06-2021T10:27:14;0
@kat.y.21_6957180391862078721;kat.y.21;;;69.3;0;0;0;0;kat.y.21|fyp;22;Lagi Tamvan;;https://tiktok.com/@kat.y.21/video/6957180391862078721;/content/drive/MyDrive/tk100mil/storage/downloads/@kat.y.21_6957180391862078721.mp4;;1;1;29-06-2021T10:30:07;0
@dave.stn_6968008083037621506;dave.stn;;;148.3;0;0;0;0;dave.stn|stitch;9;original sound - Dave ;;https://tiktok.com/@dave.stn/video/6968008083037621506;/content/drive/MyDrive/tk100mil/storage/downloads/@dave.stn_6968008083037621506.mp4;;0;1;29-06-2021T10:25:16;0
@tizilwa_6970638550987459846;tizilwa;;;60.8;0;0;0;0;tizilwa|funny|tizilwa|mauritius|viral|humor|fyp|trending|foryou|tiktok|foryoupage|comedy|xyzbca|mru|like|fyp|treasure|fy;56;original sound;;https://tiktok.com/@tizilwa/video/6970638550987459846;/content/drive/MyDrive/tk100mil/storage/downloads/@tizilwa_6970638550987459846.mp4;;0;1;29-06-2021T10:30:35;0
@amyscandykitchen_6964038475532225797;amyscandykitchen;;;108.5;0;0;0;0;amyscandykitchen|;14;original sound;;https://tiktok.com/@amyscandykitchen/video/6964038475532225797;/content/drive/MyDrive/tk100mil/storage/downloads/@amyscandykitchen_6964038475532225797.mp4;;0;1;29-06-2021T10:25:53;0
@lamchantam_88_6957199271309495553;lamchantam_88;;;55.1;0;0;0;0;lamchantam_88|;14;What!!!;;https://tiktok.com/@lamchantam_88/video/6957199271309495553;/content/drive/MyDrive/tk100mil/storage/downloads/@lamchantam_88_6957199271309495553.mp4;;0;1;29-06-2021T10:27:48;0
@the_object_6966259681908051202;the_object;;;56.9;0;0;0;0;the_object|;10;Love With You;;https://tiktok.com/@the_object/video/6966259681908051202;/content/drive/MyDrive/tk100mil/storage/downloads/@the_object_6966259681908051202.mp4;;0;0;29-06-2021T10:25:17;0
@cindy518c_6967934186925624578;cindy518c;;;75.4;0;0;0;0;cindy518c|soonent|;14;BREAKFAST CHALLENGE;;https://tiktok.com/@cindy518c/video/6967934186925624578;/content/drive/MyDrive/tk100mil/storage/downloads/@cindy518c_6967934186925624578.mp4;;1;1;29-06-2021T10:24:40;0
@ratu.smb_6966585934573817090;ratu.smb;;;66.4;0;0;0;0;ratu.smb|stitch;14;original sound - ratuauliatp;;https://tiktok.com/@ratu.smb/video/6966585934573817090;/content/drive/MyDrive/tk100mil/storage/downloads/@ratu.smb_6966585934573817090.mp4;;0;1;29-06-2021T10:26:38;0
@khaby.lame_6962898119734381830;khaby.lame;;;82.4;0;0;0;0;khaby.lame|ImparaConTikTok|LearnWithTikTok;30;suono originale;;https://tiktok.com/@khaby.lame/video/6962898119734381830;/content/drive/MyDrive/tk100mil/storage/downloads/@khaby.lame_6962898119734381830.mp4;;0;1;29-06-2021T10:30:35;0
@halien2812_6962374752765775105;halien2812;;;57.3;0;0;0;0;halien2812|;9;Gn tay challenge;;https://tiktok.com/@halien2812/video/6962374752765775105;/content/drive/MyDrive/tk100mil/storage/downloads/@halien2812_6962374752765775105.mp4;;0;1;26-06-2021T01:02:33;0
@khaby.lame_6944306446699924741;khaby.lame;;;124.4;0;0;0;0;khaby.lame|stitch;15;suono originale;;https://tiktok.com/@khaby.lame/video/6944306446699924741;/content/drive/MyDrive/tk100mil/storage/downloads/@khaby.lame_6944306446699924741.mp4;;0;1;26-06-2021T11:01:20;0
@pol.fam_6960254199833562369;pol.fam;;;101.4;0;0;0;0;pol.fam|dog|funny|fyp|family;37; ;;https://tiktok.com/@pol.fam/video/6960254199833562369;/content/drive/MyDrive/tk100mil/storage/downloads/@pol.fam_6960254199833562369.mp4;;1;1;29-06-2021T10:25:41;0
@krysandkareem_6965871813335239941;krysandkareem;;;77.0;0;0;0;0;krysandkareem|fyp|foryou|fatherson|babytanjiro;5;Gurenge;;https://tiktok.com/@krysandkareem/video/6965871813335239941;/content/drive/MyDrive/tk100mil/storage/downloads/@krysandkareem_6965871813335239941.mp4;;0;1;29-06-2021T10:27:09;0
